timestamp,residual,trend_slope,kept,threshold_value,ramp_gate,residual_gate,is_ground_truth
2025-09-22 15:00:00,0.6814643642984421,-0.014316319526258189,False,0.6773301535043204,False,False,False
2025-09-22 23:00:00,0.8180857145939342,-0.015757109865900176,False,0.7576347121964717,False,False,False
2025-09-22 23:30:00,0.9626431720493507,-0.01583803456078492,False,0.7576347121964717,False,False,False
2025-09-23 00:00:00,1.3138874230333286,-0.01591795286804813,False,0.7514049219475525,False,True,False
2025-09-23 00:30:00,1.814827391266661,-0.01599695357792008,False,0.7185223507023076,False,True,False
2025-09-23 01:00:00,2.422459709173978,-0.016075132504737393,False,0.6907126032436567,False,True,False
2025-09-23 01:30:00,3.0284967080760694,-0.016152596147942806,False,0.7208596146641442,False,True,False
2025-09-23 02:00:00,3.855373087109225,-0.01622945775968058,False,0.7433415149562341,False,True,False
2025-09-23 02:30:00,4.265344677216429,-0.016305836812339436,False,0.7317147306739312,False,True,False
2025-09-23 03:00:00,4.612763145758297,-0.016381855229994358,False,0.732438643046133,False,True,False
2025-09-23 03:30:00,4.9718494280894205,-0.016457637059803076,False,0.7497793469639086,False,True,False
2025-09-23 04:00:00,5.186595636648832,-0.0165333032015198,False,0.7725278069186228,False,True,False
2025-09-23 04:30:00,5.344546415887557,-0.01660894876500348,False,0.7978833197588349,False,True,False
2025-09-23 05:00:00,5.645133437180995,-0.0166846450420793,False,0.814293371388963,False,True,False
2025-09-23 05:30:00,5.893449093596772,-0.01676043068477462,False,0.8026808935246844,False,True,False
2025-09-23 06:00:00,6.1961936505722015,-0.01683630290616082,False,0.7805857969439138,False,True,False
2025-09-23 06:30:00,6.661873908379938,-0.016912218578267968,False,0.780492576543001,False,True,False
2025-09-23 07:00:00,7.13542468897408,-0.016988109507899196,False,0.7844496391970212,False,True,False
2025-09-23 07:30:00,7.321371795313162,-0.017063902074054244,False,0.7864540350363656,False,True,False
2025-09-23 08:00:00,7.244379086868527,-0.017139519213839566,False,0.7852802916564195,False,True,False
2025-09-23 08:30:00,5.907675144763736,-0.01721488417137529,False,0.789389832389397,False,True,False
2025-09-23 09:00:00,3.5814745571084146,-0.017289919306241092,False,0.7778407479254369,False,True,False
2025-09-24 02:00:00,0.8380629664365671,-0.019057251886815507,False,0.7580371216214307,False,False,False
2025-09-24 02:30:00,0.9205519970160267,-0.01907662476607837,False,0.7104271133805137,False,False,False
2025-09-24 03:00:00,0.940098484332875,-0.01909392481620979,False,0.6878110373208373,False,False,False
2025-09-24 03:30:00,1.257791906663165,-0.019109200604569665,False,0.6803215875851006,False,True,False
2025-09-24 04:00:00,1.2583392837866256,-0.019122501823080878,False,0.6790258063724363,False,True,False
2025-09-24 04:30:00,1.1477297249370224,-0.01913385440527963,False,0.673880844233381,False,False,False
2025-09-24 05:00:00,1.3286197869411573,-0.019143257805223968,False,0.6453579891209504,False,True,False
2025-09-24 05:30:00,1.2573680297992027,-0.019150700665482745,False,0.6747683845186645,False,True,False
2025-09-24 06:00:00,1.332433522277011,-0.019156162444054086,False,0.6794899151461057,False,True,False
2025-09-24 06:30:00,1.7162107704539622,-0.019159610574243164,False,0.6633347230926366,False,True,False
2025-09-24 07:00:00,2.035072176177149,-0.019160996850320206,False,0.6794620048601093,False,True,False
2025-09-24 07:30:00,2.141262311069834,-0.019160255770070595,False,0.6990918392269395,False,True,False
2025-09-24 08:00:00,2.0670821623725146,-0.019157315805032955,False,0.7357070964617181,False,True,False
2025-09-24 08:30:00,2.389364088497018,-0.019152101908581187,False,0.7470184034780003,False,True,False
2025-09-24 09:00:00,1.8852213965455746,-0.01914455647642299,False,0.7359984999224487,False,True,False
2025-09-28 00:00:00,0.9821887650234089,-0.012221618245455682,False,0.46005954690828244,False,False,False
2025-09-28 00:30:00,0.5014647055135057,-0.012204745795023323,False,0.45656177033239226,False,False,False
2025-09-28 01:00:00,0.5240669171248022,-0.012187771670708022,False,0.44855883442982697,False,False,False
2025-09-28 01:30:00,0.5765728018344163,-0.012170701499359874,False,0.44584636227802465,False,False,False
2025-09-28 02:00:00,0.4867924553759053,-0.012153541280199557,False,0.44680333559276164,False,False,False
2025-09-28 09:00:00,0.6107556469027351,-0.01190761141063786,False,0.43634404770585533,False,False,False
2025-09-28 09:30:00,3.5987795197693018,-0.011889829689927467,False,0.43550891316124835,False,True,False
2025-09-28 10:00:00,4.144195283816675,-0.011872036021337943,False,0.42145308692676825,False,True,False
2025-09-28 10:30:00,3.893798743735047,-0.011854233782136939,False,0.41884717058558923,False,True,False
2025-09-28 11:00:00,3.5698718639266716,-0.011836426242896417,False,0.407218700410781,False,True,False
2025-09-28 11:30:00,3.2299283391509874,-0.011818616532188742,False,0.39990861665461136,False,True,False
2025-09-28 12:30:00,0.9202195705988245,-0.01178300224660056,False,0.3989611337116516,False,False,False
2025-09-28 13:00:00,0.46295087344389785,-0.011765202362404045,False,0.4036807100199669,False,False,False
2025-09-28 13:30:00,0.5068057621102362,-0.01174740986213981,False,0.3965289277927251,False,False,False
2025-09-28 14:00:00,0.5580752428416922,-0.011729627800419232,False,0.3907104186845912,False,False,False
2025-09-28 14:30:00,0.5178678443051297,-0.011711860469812171,False,0.3829421282288644,False,False,False
2025-09-28 15:00:00,0.45984041576213386,-0.011694113386702417,False,0.3744928186577808,False,False,False
2025-09-28 15:30:00,0.4014692424812303,-0.011676393344608607,False,0.3807000968194068,False,False,False
2025-09-28 16:00:00,0.40273227026382585,-0.011658708205449267,False,0.3678746328953041,False,False,False
2025-09-28 23:00:00,0.4880537018272335,-0.011418571902089761,False,0.41080585120507007,False,False,False
2025-09-28 23:30:00,0.5099322108718063,-0.011402158756565584,False,0.41264086233778535,False,False,False
