timestamp,residual,threshold_value
2025-09-11 01:00:00,0.7072042077377603,0.5545968048284278
2025-09-11 01:30:00,0.7764780067740276,0.5326002406694994
2025-09-11 02:00:00,0.949194917083581,0.5173783337587516
2025-09-11 02:30:00,0.7432085651506171,0.5021564268480039
2025-09-11 03:00:00,0.743617779273336,0.5006226751610808
2025-09-11 03:30:00,0.7064569598144672,0.49826470843008513
2025-09-11 04:00:00,0.8146286670283693,0.4917063932538752
2025-09-11 04:30:00,0.6830300592995151,0.4851480780776653
2025-09-11 05:00:00,0.6122791034622885,0.484141263847125
2025-09-11 05:30:00,0.5324366386439578,0.48313444961658475
2025-09-11 06:30:00,0.5348597832176161,0.472181932563425
2025-09-11 07:00:00,0.5013591140856626,0.47206772228269983
2025-09-11 10:30:00,0.5670567801766424,0.48099181825502685
2025-09-11 11:00:00,0.522008310169408,0.49356825042291064
2025-09-14 01:30:00,0.6954129950994208,0.5703856411527931
2025-09-14 02:00:00,0.838452357284396,0.5703856411527931
2025-09-14 02:30:00,1.2402921154734017,0.5674458000416619
2025-09-14 03:00:00,2.048864889863779,0.5714222998995301
2025-09-14 03:30:00,2.1979626528927767,0.595702458558626
2025-09-14 04:00:00,2.238895524610381,0.6056716926323216
2025-09-14 04:30:00,1.9926630988369212,0.6060747799931044
2025-09-14 05:00:00,2.042778977555752,0.6159863253669557
2025-09-14 05:30:00,1.9095939274743827,0.6081133289733838
2025-09-14 06:00:00,1.1258232899093628,0.6081133289733838
2025-09-14 10:00:00,1.1447698432216065,0.5676607749601018
2025-09-14 10:30:00,0.7765550482800201,0.5761453563349486
2025-09-14 11:00:00,0.5787336728482657,0.5650716506975912
2025-09-16 22:30:00,0.5474403064222599,0.5079484019656155
2025-09-16 23:00:00,0.6244982105758403,0.507465632345451
2025-09-16 23:30:00,0.776404624561259,0.5012902657651238
2025-09-17 00:00:00,0.9874792983090899,0.4935313240303893
2025-09-17 00:30:00,1.2143420090391217,0.4868404310769123
2025-09-17 01:00:00,0.9113717970121051,0.47675181163039104
2025-09-17 01:30:00,0.8791384688093267,0.4656540216370764
2025-09-17 02:00:00,0.7941809056241311,0.4540542039308554
2025-09-17 02:30:00,1.1482181686718356,0.4540542039308554
2025-09-17 03:00:00,1.478714738208751,0.4540542039308554
2025-09-17 03:30:00,1.7371545191974214,0.4540542039308554
2025-09-17 04:00:00,1.949427254540943,0.4650976706243305
2025-09-17 04:30:00,1.9925441842825613,0.4650976706243305
2025-09-17 05:00:00,1.691479436249903,0.47973883746431667
2025-09-17 05:30:00,1.7959035390813334,0.4830698230400502
2025-09-17 06:00:00,2.0681155955045227,0.4841877516893231
2025-09-17 06:30:00,2.073720854087135,0.4841877516893231
2025-09-17 07:00:00,2.3080996950714336,0.4841877516893231
2025-09-17 07:30:00,2.2674406782888212,0.4841877516893231
2025-09-17 08:00:00,0.5693608332964892,0.4841877516893231
2025-09-17 08:30:00,0.5390599163585499,0.4841877516893231
2025-09-17 09:30:00,0.48151390961623264,0.47973883746431667
2025-09-17 10:00:00,0.6241602627943621,0.47973883746431667
2025-09-17 18:30:00,0.4417246154413874,0.4408087015029968
2025-09-17 19:00:00,0.6698278638325412,0.44417505573825417
2025-09-17 19:30:00,0.6590649029868807,0.4495156488131406
2025-09-19 21:00:00,0.7465304315432206,0.6050043335640211
2025-09-19 21:30:00,1.0999660162627976,0.6050043335640211
2025-09-19 22:00:00,1.2707805837167854,0.6050043335640211
2025-09-19 22:30:00,1.292595587684744,0.5993052434440673
2025-09-19 23:00:00,0.8946979289430601,0.5908027768934161
2025-09-20 06:30:00,0.6867342161317147,0.6822246775209416
2025-09-20 07:00:00,1.4421767417957305,0.6895012726713595
2025-09-20 07:30:00,1.8619737737465059,0.6895012726713595
2025-09-20 08:30:00,1.7569287328855445,0.735321198096495
2025-09-20 09:00:00,1.2419676955281815,0.7456238512972209
2025-09-20 09:30:00,1.7999412974146516,0.770737844134333
2025-09-20 10:00:00,2.235216569806738,0.770737844134333
2025-09-20 10:30:00,2.261157162491383,0.770737844134333
2025-09-20 11:00:00,2.506200131488093,0.770737844134333
2025-09-20 11:30:00,3.1629748171634766,0.7639152211855633
2025-09-20 12:00:00,3.5678645703999052,0.7682088929609162
