timestamp,observed,trend,seasonal,residual,threshold_value,trend_slope,candidate,kept
2025-09-21 09:30:00,21.9,23.162502523780518,-1.1107600401581694,-0.15174248362234977,0.6711608350557234,-0.008874075122797365,False,False
2025-09-21 10:00:00,23.2,23.153289115419327,-0.22820408195783054,0.27491496653850334,0.6594544201482524,-0.008948698400324417,False,False
2025-09-21 10:30:00,23.9,23.143999094603316,0.3296179599479666,0.42638294544871513,0.6533524666120867,-0.009023895979381654,False,False
2025-09-21 11:00:00,24.8,23.13463223030382,1.1003852491527166,0.5649825205434666,0.6533524666120867,-0.009099575773567755,False,False
2025-09-21 11:30:00,25.4,23.125188297249984,1.480828725491723,0.7939829772582918,0.6533524666120867,-0.009175652809741308,True,False
2025-09-21 12:00:00,25.8,23.115667040283505,1.720308534776623,0.964024424939872,0.6594544201482524,-0.009252061992196303,True,False
2025-09-21 12:30:00,26.1,23.106068167966296,2.1445568856152835,0.8493749464184219,0.6716001568319504,-0.009328759512388984,True,False
2025-09-21 13:00:00,26.0,23.096391303123678,2.5194313281480496,0.3841773687282739,0.6804659543260481,-0.009405725969036993,False,False
2025-09-21 13:30:00,26.1,23.08663593226996,2.683870864454971,0.3294932032750708,0.690636167811637,-0.009482968715941453,False,False
2025-09-21 14:00:00,26.6,23.07680139969533,3.1342175588145755,0.38898104149009427,0.7011617599764149,-0.009560527055559357,False,False
2025-09-21 14:30:00,27.0,23.06688692103992,3.5345301120878423,0.3985829668722367,0.7083263753097281,-0.009638471768081303,False,False
2025-09-21 15:00:00,27.3,23.05689155561397,3.9368187249583877,0.3062897194276424,0.7205972249107208,-0.009716896035010691,False,False
2025-09-21 15:30:00,27.4,23.046814192879765,4.018350327860087,0.33483547926014623,0.7619977023306078,-0.009795914111589235,False,False
2025-09-21 16:00:00,27.4,23.036653578178797,4.093274106571788,0.2700723152494149,0.8064487413193411,-0.009875662514421771,False,False
2025-09-21 16:30:00,27.5,23.026408362376788,4.238190891100456,0.23540074652275678,0.8162938477888673,-0.009956287490813528,False,False
2025-09-21 17:00:00,27.5,23.016077163891257,4.139205156447437,0.3447176796613043,0.8186662649838358,-0.010037928315528669,False,False
2025-09-21 17:30:00,27.5,23.005658603022386,4.0071294058965785,0.4872119910810362,0.8289198112834227,-0.0101207059673456,False,False
2025-09-21 18:00:00,27.5,22.995151282025247,3.9792564985004195,0.5255922194743334,0.8237480389125424,-0.010204719669588988,False,False
2025-09-21 18:30:00,27.3,22.984553766221676,3.776763673658636,0.538682560119689,0.8202119652745973,-0.010290045598120301,False,False
2025-09-21 19:00:00,27.1,22.973864556293027,3.4049562472444257,0.7211791964625505,0.8358667610960906,-0.010376737776348103,False,False
2025-09-21 19:30:00,26.8,22.963082118430314,2.6766896987956903,1.160228182773995,0.8358667610960906,-0.010464836980961678,False,False
2025-09-21 20:00:00,25.9,22.952204953504197,2.234259119268896,0.7135359272269071,0.8358667610960906,-0.010554373991078947,False,False
2025-09-21 20:30:00,25.4,22.941231657098953,1.7993553462889975,0.6594129966120477,0.8377081563783366,-0.010645368397843432,False,False
2025-09-21 21:00:00,25.1,22.93016094460036,1.4003020927321979,0.7695369626674449,0.8377081563783366,-0.010737824320572168,False,False
2025-09-21 21:30:00,24.5,22.918991738886447,0.9683747679822334,0.6126334931313195,0.8377081563783366,-0.010831722904147986,False,False
2025-09-21 22:00:00,23.7,22.9077230997618,0.4642501632249959,0.32802673701320373,0.8358667610960906,-0.010927004555871514,False,False
2025-09-21 22:30:00,22.9,22.896354206850532,-0.06540041455648522,0.06904620770595216,0.8641683089270926,-0.011023576088537842,False,False
2025-09-21 23:00:00,22.8,22.88488434972473,-0.1691890046165991,0.08430465489187,0.8438038780735256,-0.011121318596630422,False,False
2025-09-21 23:30:00,22.6,22.87331302409802,-0.06731200049327465,-0.20600102360474537,0.8402592823752651,-0.0112201006299113,False,False
2025-09-22 00:00:00,22.4,22.8616398994945,-0.3365057904236596,-0.12513410907084221,0.8340006047969687,-0.011319772166822043,False,False
2025-09-22 00:30:00,22.2,22.8498648452893,-0.7153137190640947,0.06544887377479469,0.8303027074171381,-0.011420174184310147,False,False
2025-09-22 01:00:00,21.6,22.837987862118997,-1.3305218917717172,0.09253402965272173,0.8230099666372103,-0.011521148932857864,False,False
2025-09-22 01:30:00,21.2,22.82600905341206,-1.9105018757386185,0.2844928223265555,0.8053789432226784,-0.011622539607133811,False,False
2025-09-22 02:00:00,20.0,22.81392859473232,-2.6640960603098147,-0.14983253442250444,0.7731407940323551,-0.01172419223974508,False,False
2025-09-22 02:30:00,19.5,22.80174670583363,-3.001045019311592,-0.3007016865220393,0.7637509460720134,-0.0118259591654013,False,False
2025-09-22 03:00:00,19.3,22.789463630465622,-3.2406838304521597,-0.24877980001346245,0.7637509460720134,-0.011927719710731921,False,False
2025-09-22 03:30:00,19.2,22.777079617258895,-3.4524341483382583,-0.12464546892063666,0.7730677769057557,-0.012029378171479385,False,False
2025-09-22 04:00:00,19.1,22.764594881706593,-3.544683237283303,-0.11991164442328994,0.7630779081211277,-0.012130871338400814,False,False
2025-09-22 04:30:00,19.0,22.75200960705404,-3.6335100256066677,-0.11849958144737016,0.7414349959027267,-0.012232163402067306,False,False
2025-09-22 05:00:00,19.0,22.739323962858137,-3.711311486122691,-0.028012476735447933,0.7211651141089805,-0.012333241059670522,False,False
2025-09-22 05:30:00,19.0,22.726538089186704,-3.943712122812195,0.21717403362548993,0.7092006755366892,-0.012434105312363997,False,False
2025-09-22 06:00:00,18.8,22.713652098167707,-4.116675166019415,0.20302306785170998,0.7008679221198056,-0.012534769441154245,False,False
2025-09-22 06:30:00,18.6,22.700666105329418,-4.38638258476144,0.2857164794320255,0.6946930198311093,-0.012635255382985969,False,False
2025-09-22 07:00:00,18.3,22.687580255321777,-4.761518989020298,0.37393873369852315,0.6683113306276962,-0.012735585321579515,False,False
2025-09-22 07:30:00,18.1,22.6743947430458,-4.770967628034339,0.19657288498854086,0.6383399667644142,-0.012835771064136026,False,False
2025-09-22 08:00:00,18.1,22.661109798418057,-4.769372339355059,0.20826254093700314,0.661492219618517,-0.012935810668039949,False,False
2025-09-22 08:30:00,18.3,22.64772565134398,-4.559111152554346,0.21138550121036914,0.6859509568067574,-0.013035694073346704,False,False
2025-09-22 09:00:00,20.1,22.634242507692917,-2.762346130062615,0.22810362236969794,0.7026235703436938,-0.013135406307120808,False,False
2025-09-22 09:30:00,21.9,22.620660542003712,-0.9467303250552483,0.22606978305153547,0.7026235703436938,-0.013234931745798187,False,False
2025-09-22 10:00:00,24.0,22.606979901758546,-0.0949764795572049,1.4879965777986577,0.7026235703436938,-0.013334260554284327,True,False
2025-09-22 10:30:00,24.5,22.5932007356488,0.4678226033030024,1.4389766610481978,0.6859509568067574,-0.013433392260538449,True,False
2025-09-22 11:00:00,24.5,22.57932321772164,1.225999212882837,0.6946775693955232,0.6750262974102116,-0.013532334566166426,True,False
2025-09-22 11:30:00,24.6,22.565347591772092,1.6261531338460409,0.4084992743818674,0.6523232084458594,-0.013631096782736071,False,False
