,Datetime,SA DPT,SA Temp,RA DPT,SA %RH,RA Temp,RA Humidity
58,2022-01-06 08:14:07,16.4,19.4,18.0,83.6,24.9,66.1
59,2022-01-06 08:14:07,16.7,19.5,18.0,83.7,24.9,66.4
60,2022-01-06 08:37:48,16.0,19.0,17.6,83.6,24.7,65.6
61,2022-01-06 08:37:48,16.7,19.5,17.9,83.7,24.8,66.3
62,2022-01-06 09:01:46,14.7,17.7,17.9,83.6,23.1,72.9
0,2022-01-07 00:13:00,15.8,18.6,18.2,84.2,22.1,78.7
1,2022-01-07 00:13:00,16.3,19.1,18.2,84.5,22.1,78.9
2,2022-01-07 00:13:00,18.9,21.6,18.4,84.7,22.5,78.2
3,2022-01-07 00:13:00,19.5,22.2,18.4,84.8,22.9,76.3
4,2022-01-07 00:13:00,19.8,22.7,18.2,84.5,23.4,72.8
5,2022-01-07 00:13:00,19.8,22.7,17.9,84.2,23.5,71.0
6,2022-01-07 00:13:00,19.9,22.8,17.5,83.9,23.6,69.2
7,2022-01-07 00:13:00,19.8,22.9,17.4,83.5,23.7,68.6
8,2022-01-07 00:13:00,19.8,22.9,17.1,83.3,23.7,67.3
9,2022-01-07 00:13:00,19.8,22.9,17.1,82.9,23.7,66.9
10,2022-01-07 00:13:00,19.7,23.0,17.0,82.5,23.8,66.4
11,2022-01-07 00:38:02,19.7,23.0,17.0,81.7,23.8,66.1
12,2022-01-07 00:38:02,19.6,23.1,16.8,81.3,23.8,65.4
13,2022-01-07 00:38:02,19.6,23.1,16.8,80.9,23.8,65.6
14,2022-01-07 00:38:02,19.4,23.1,16.8,80.5,23.8,65.4
15,2022-01-07 00:38:02,19.4,23.1,16.9,80.1,23.9,64.9
16,2022-01-07 00:38:02,19.4,23.1,16.8,79.8,23.8,65.3
17,2022-01-07 00:38:02,19.2,23.1,16.8,79.4,23.8,65.4
18,2022-01-07 00:38:02,17.0,20.8,16.8,78.8,23.3,67.1
19,2022-01-07 00:38:02,14.3,18.3,16.8,78.6,23.8,65.0
20,2022-01-07 00:38:02,14.8,18.6,17.0,78.8,24.1,65.1
21,2022-01-07 00:38:02,14.9,18.7,17.1,78.9,24.2,65.1
22,2022-01-07 01:01:23,14.9,18.7,17.2,79.0,24.3,64.7
23,2022-01-07 01:01:23,14.6,18.3,17.5,79.6,24.8,63.9
24,2022-01-07 01:01:23,14.6,18.2,17.4,79.7,24.7,64.6
25,2022-01-07 01:01:23,15.2,18.8,17.6,80.0,24.9,63.8
26,2022-01-07 01:01:23,13.6,17.1,17.1,80.1,24.7,62.9
27,2022-01-07 01:01:23,13.1,16.6,17.3,80.1,24.9,62.7
28,2022-01-07 01:01:23,14.3,17.9,17.4,80.5,25.0,63.2
29,2022-01-07 01:01:23,14.6,17.9,17.5,80.8,25.1,63.1
30,2022-01-07 01:01:23,14.1,17.4,17.1,81.0,24.7,62.8
31,2022-01-07 01:01:23,14.1,17.4,17.2,81.1,24.8,62.9
32,2022-01-07 01:01:23,14.6,17.9,17.1,81.4,24.9,62.3
33,2022-01-07 01:26:53,14.4,17.7,17.0,81.6,24.8,62.2
34,2022-01-07 01:26:53,12.8,16.1,16.8,81.6,24.6,61.7
35,2022-01-07 01:26:53,14.0,17.1,17.0,81.8,25.1,61.4
36,2022-01-07 01:26:53,14.5,17.7,17.2,82.0,25.0,62.1
37,2022-01-07 01:26:53,14.8,18.0,17.2,82.3,25.0,62.0
38,2022-01-07 01:26:53,14.4,17.6,17.0,82.3,24.8,61.8
39,2022-01-07 01:26:53,13.1,16.2,16.7,82.2,24.8,61.3
40,2022-01-07 01:26:53,13.2,16.3,16.9,82.4,24.7,62.2
41,2022-01-07 01:26:53,14.1,17.3,17.1,82.6,25.2,61.5
42,2022-01-07 01:26:53,14.3,17.3,16.8,82.8,24.6,62.2
43,2022-01-07 01:26:53,13.9,16.8,16.7,82.8,24.8,61.4
44,2022-01-07 01:51:46,15.3,18.3,16.9,83.1,25.0,60.9
45,2022-01-07 01:51:46,14.5,17.5,16.9,83.1,24.7,61.7
46,2022-01-07 01:51:46,15.1,18.1,16.9,83.2,25.0,60.9
47,2022-01-07 01:51:46,14.9,17.9,17.0,83.2,24.8,62.2
48,2022-01-07 01:51:46,15.3,18.3,17.1,83.3,24.9,62.0
49,2022-01-07 01:51:46,14.4,17.4,16.8,83.3,24.6,62.3
50,2022-01-07 01:51:46,15.1,18.1,16.9,83.4,24.7,62.4
51,2022-01-07 01:51:46,15.3,18.3,17.1,83.5,24.7,63.5
52,2022-01-07 01:51:46,15.2,18.2,17.2,83.5,24.8,62.9
53,2022-01-07 01:51:46,15.8,18.8,17.2,83.6,24.8,63.4
54,2022-01-07 01:51:46,15.9,18.7,17.2,83.7,24.8,63.6
55,2022-01-07 02:39:54,16.0,18.8,17.4,83.7,25.0,63.4
56,2022-01-07 02:39:54,15.9,18.7,17.6,83.7,24.9,63.8
57,2022-01-07 02:39:54,15.8,18.6,17.5,83.8,24.8,64.5
58,2022-01-07 02:39:54,15.7,18.5,17.4,83.8,24.7,63.8
59,2022-01-07 02:39:54,15.5,18.3,17.3,83.8,24.6,64.2
60,2022-01-07 02:39:54,15.8,18.6,17.3,83.9,24.9,63.4
61,2022-01-07 02:39:54,15.6,18.4,17.3,83.9,24.6,64.2
62,2022-01-07 02:39:54,15.5,18.3,17.5,83.9,24.8,64.4
0,2022-01-08 00:00:02,16.4,19.2,18.0,84.2,22.9,74.0
1,2022-01-08 00:26:19,18.9,21.8,18.9,84.4,23.6,74.7
2,2022-01-08 00:51:10,19.4,22.3,18.4,84.4,23.8,72.2
3,2022-01-08 01:12:05,19.6,22.5,18.1,84.3,24.0,70.3
4,2022-01-08 02:01:00,19.7,22.6,18.0,84.1,24.1,69.0
5,2022-01-08 02:19:35,19.8,22.7,18.5,83.7,24.1,71.0
6,2022-01-08 02:42:16,19.6,22.7,17.9,83.5,24.0,69.4
7,2022-01-08 03:04:09,19.5,22.6,17.8,83.2,23.9,68.7
8,2022-01-08 03:27:56,19.5,22.6,17.5,83.0,23.8,68.4
9,2022-01-08 04:16:57,19.2,22.5,17.5,82.6,23.8,67.9
10,2022-01-08 04:59:54,19.2,22.5,17.4,82.4,23.7,67.9
11,2022-01-08 05:38:50,19.2,22.5,17.3,82.1,23.6,67.7
12,2022-01-08 05:20:14,19.2,22.5,17.3,81.8,23.6,67.7
13,2022-01-08 06:01:46,19.0,22.5,17.3,81.5,23.6,67.7
14,2022-01-08 06:24:05,19.0,22.5,17.2,81.2,23.5,67.9
15,2022-01-08 06:48:24,19.1,22.6,16.9,81.0,23.5,67.4
16,2022-01-08 07:13:18,19.2,22.7,16.8,80.7,23.6,66.3
17,2022-01-08 07:38:09,19.1,22.8,16.9,80.4,23.7,66.3
18,2022-01-08 08:01:33,19.3,23.0,17.2,80.2,23.8,66.8
19,2022-01-08 08:27:11,19.2,22.9,17.4,79.9,23.7,68.3
20,2022-01-08 08:53:09,19.2,22.9,17.5,79.7,23.6,69.0
21,2022-01-08 09:16:56,18.8,22.7,17.5,79.3,23.4,69.9
22,2022-01-08 09:41:20,18.7,22.6,17.5,79.2,23.3,70.4
23,2022-01-08 09:59:54,18.9,22.8,18.0,79.0,23.4,71.7
24,2022-01-08 10:21:13,19.0,22.9,18.1,78.9,23.5,72.0
25,2022-01-08 10:45:38,19.2,23.1,18.3,78.8,23.7,72.1
26,2022-01-08 11:11:29,19.4,23.3,18.3,78.8,23.9,71.0
27,2022-01-08 00:00:02,19.5,23.4,18.2,78.7,24.1,69.7
28,2022-01-08 00:26:19,19.5,23.6,18.1,78.6,24.4,68.1
29,2022-01-08 00:51:10,19.7,23.8,17.8,78.4,24.6,66.2
30,2022-01-08 01:12:05,19.9,24.0,17.7,78.2,24.8,65.3
31,2022-01-08 02:01:00,20.1,24.2,17.6,77.9,24.9,64.3
32,2022-01-08 02:19:35,20.0,24.3,17.4,77.6,25.0,63.6
33,2022-01-08 02:42:16,20.1,24.4,17.5,77.3,25.1,63.1
34,2022-01-08 03:04:09,20.1,24.5,17.6,76.9,25.2,63.1
35,2022-01-08 03:27:56,20.0,24.6,17.6,76.6,25.2,62.9
36,2022-01-08 04:16:57,19.9,24.5,17.5,76.2,25.1,62.9
37,2022-01-08 04:59:54,20.0,24.6,17.6,75.9,25.2,62.7
38,2022-01-08 05:20:14,19.9,24.7,17.4,75.6,25.3,62.4
39,2022-01-08 05:38:50,20.1,24.9,17.6,75.2,25.5,62.0
40,2022-01-08 06:01:46,20.3,25.1,17.4,74.9,25.6,61.5
41,2022-01-08 06:48:24,20.1,25.1,17.4,74.6,25.6,61.1
42,2022-01-08 06:24:05,20.2,25.2,17.4,74.2,25.6,60.9
43,2022-01-08 07:13:18,20.2,25.2,17.4,73.8,25.6,61.2
44,2022-01-08 07:38:09,19.9,25.2,17.4,73.5,25.6,61.0
45,2022-01-08 08:01:33,19.9,25.2,17.4,73.2,25.6,61.2
46,2022-01-08 08:27:11,19.9,25.2,17.3,72.9,25.5,61.6
47,2022-01-08 08:53:09,19.6,25.1,17.5,72.6,25.4,62.0
48,2022-01-08 09:16:56,19.5,25.0,17.4,72.4,25.3,62.5
49,2022-01-08 09:41:20,19.3,24.8,17.5,72.0,25.1,63.1
50,2022-01-08 09:59:54,19.3,24.8,17.4,71.9,25.0,63.3
51,2022-01-08 10:21:13,18.9,24.6,17.5,71.6,24.8,64.3
52,2022-01-08 10:45:38,18.8,24.5,17.9,71.5,24.7,66.1
53,2022-01-08 11:11:29,18.6,24.2,18.1,71.6,24.4,68.5
54,2022-01-08 00:00:02,18.6,24.2,18.2,71.6,24.3,68.9
55,2022-01-08 00:00:02,18.7,24.1,18.1,71.7,24.2,69.3
56,2022-01-08 00:26:19,18.6,24.0,18.0,71.9,24.1,69.5
57,2022-01-08 00:26:19,18.5,23.9,18.0,71.9,24.1,69.6
58,2022-01-08 00:51:10,18.5,23.9,18.1,72.0,24.0,69.7
59,2022-01-08 00:51:10,18.4,23.8,18.0,72.1,23.9,69.9
60,2022-01-08 01:12:05,18.3,23.7,17.9,72.2,23.8,70.0
61,2022-01-08 01:12:05,18.2,23.6,17.8,72.3,23.7,70.0
0,2022-01-09 00:12:43,18.2,23.6,17.8,72.3,23.7,69.8
1,2022-01-09 00:34:15,18.1,23.5,17.4,72.4,23.5,69.5
2,2022-01-09 00:53:13,18.1,23.5,17.4,72.4,23.5,69.3
3,2022-01-09 01:44:55,18.0,23.4,17.4,72.4,23.5,69.2
4,2022-01-09 02:06:03,17.8,23.2,17.2,72.4,23.3,69.1
5,2022-01-09 02:27:04,17.8,23.2,17.2,72.4,23.3,69.1
6,2022-01-09 02:47:48,17.8,23.2,17.1,72.4,23.2,69.1
7,2022-01-09 03:08:57,17.7,23.1,17.1,72.5,23.2,69.2
8,2022-01-09 03:29:36,17.7,23.1,17.0,72.4,23.1,69.1
9,2022-01-09 03:50:07,17.7,23.1,17.0,72.4,23.1,69.3
10,2022-01-09 04:09:12,17.6,23.0,17.0,72.5,23.1,69.5
11,2022-01-09 04:29:45,17.6,23.0,17.0,72.5,23.1,69.5
12,2022-01-09 04:50:07,17.6,23.0,17.2,72.5,23.0,69.7
13,2022-01-09 05:11:27,17.5,22.9,16.9,72.5,23.0,69.6
14,2022-01-09 05:31:45,17.3,22.7,16.8,72.5,22.8,69.0
15,2022-01-09 05:51:24,17.2,22.6,16.4,72.5,22.7,68.5
16,2022-01-09 06:13:40,17.1,22.5,16.3,72.4,22.6,68.0
17,2022-01-09 06:34:17,17.1,22.5,16.0,72.4,22.5,67.5
18,2022-01-09 06:55:29,17.0,22.4,15.7,72.3,22.4,66.6
19,2022-01-09 07:15:31,15.4,20.7,15.6,72.0,22.3,66.5
20,2022-01-09 07:35:17,8.9,14.1,14.5,71.3,20.4,69.2
21,2022-01-09 07:55:29,8.6,13.8,14.3,71.6,19.5,71.9
22,2022-01-09 08:17:39,9.0,14.0,14.1,72.5,19.1,73.1
23,2022-01-09 08:38:18,8.7,13.5,13.9,73.2,18.9,72.9
24,2022-01-09 08:58:46,8.7,13.3,13.8,74.0,18.8,73.1
25,2022-01-09 09:18:31,8.9,13.3,13.9,74.9,18.9,73.5
26,2022-01-09 09:38:13,9.5,13.5,14.4,76.7,19.2,73.9
27,2022-01-09 09:58:13,9.3,13.3,14.0,77.3,19.2,71.8
28,2022-01-09 10:18:19,9.4,13.2,13.9,77.9,19.3,71.6
29,2022-01-09 10:38:41,9.7,13.5,14.1,78.5,19.5,71.4
30,2022-01-09 10:58:49,10.2,13.8,14.1,79.1,19.8,70.4
31,2022-01-09 11:19:44,11.7,15.2,14.7,79.7,20.2,71.2
32,2022-01-09 11:39:56,11.4,14.9,14.7,80.0,20.4,69.8
33,2022-01-09 12:00:29,11.5,15.0,14.7,80.3,20.6,68.9
34,2022-01-09 12:20:25,11.8,15.3,14.6,80.4,20.8,68.1
35,2022-01-09 12:41:18,12.8,16.1,14.8,80.7,21.2,66.8
36,2022-01-09 13:02:30,12.7,16.0,14.7,80.7,21.4,66.1
37,2022-01-09 13:22:25,12.4,15.7,14.9,80.7,21.8,65.1
38,2022-01-09 13:43:22,12.5,15.8,14.9,80.8,21.8,65.4
39,2022-01-09 14:04:02,12.6,15.9,15.1,80.9,21.8,65.9
40,2022-01-09 14:23:50,13.1,16.4,15.0,81.1,21.7,66.6
41,2022-01-09 15:04:15,12.9,16.2,15.2,81.2,21.7,67.3
42,2022-01-09 15:26:18,12.7,16.0,15.5,81.3,21.7,68.6
43,2022-01-09 14:43:19,12.6,15.9,15.7,81.5,21.7,68.7
44,2022-01-09 15:47:31,12.4,15.7,15.4,81.6,21.6,68.1
45,2022-01-09 16:08:08,12.5,15.6,15.4,81.7,21.4,69.0
46,2022-01-09 16:29:17,12.5,15.6,15.4,82.0,21.2,69.7
47,2022-01-09 16:49:29,12.3,15.4,15.2,82.2,20.9,69.8
48,2022-01-09 17:11:31,12.3,15.4,15.2,82.3,20.7,70.8
49,2022-01-09 17:31:13,12.4,15.5,15.0,82.6,20.3,71.7
50,2022-01-09 17:51:34,12.6,15.5,14.8,82.8,20.1,71.8
51,2022-01-09 18:11:45,12.6,15.5,14.9,83.0,19.9,72.7
52,2022-01-09 18:31:40,12.6,15.5,14.7,83.1,19.7,73.2
53,2022-01-09 18:55:16,12.3,15.2,14.6,83.2,19.6,73.4
54,2022-01-09 19:15:18,15.8,18.8,15.2,83.5,21.7,67.4
55,2022-01-09 19:36:46,16.4,19.4,15.4,83.3,22.9,63.1
56,2022-01-09 20:00:45,16.9,19.9,15.5,82.8,23.5,61.2
57,2022-01-09 20:21:32,16.8,20.0,15.6,82.3,23.9,60.0
58,2022-01-09 20:41:11,16.7,19.9,15.5,81.8,24.1,59.1
59,2022-01-09 21:21:17,16.4,19.8,15.3,81.3,24.2,58.2
60,2022-01-09 21:01:16,16.7,20.1,15.2,80.9,24.3,57.4
61,2022-01-09 21:42:32,16.8,20.4,15.3,80.5,24.4,56.9
62,2022-01-09 22:03:11,16.0,19.8,15.0,79.4,24.4,56.2
0,2022-01-10 13:31:01,16.9,20.9,14.1,78.6,22.6,59.0
1,2022-01-10 13:31:01,16.8,20.8,13.8,78.1,22.3,59.1
2,2022-01-10 13:31:01,16.5,20.7,14.0,77.6,22.2,59.8
3,2022-01-10 13:31:01,16.4,20.6,13.8,77.2,22.0,60.3
4,2022-01-10 13:43:55,16.3,20.5,13.5,76.8,21.9,59.5
5,2022-01-10 13:31:01,16.0,20.4,13.4,76.3,21.8,59.4
6,2022-01-10 13:31:01,15.9,20.3,13.2,76.0,21.6,58.8
7,2022-01-10 13:31:01,15.7,20.3,12.8,75.6,21.5,58.5
8,2022-01-10 13:31:01,15.6,20.2,12.7,75.2,21.4,58.0
9,2022-01-10 13:31:01,15.5,20.1,12.6,74.7,21.3,57.7
10,2022-01-10 13:31:01,15.3,20.1,12.5,74.3,21.2,57.7
11,2022-01-10 13:31:01,15.2,20.0,12.1,74.0,21.0,57.6
12,2022-01-10 13:31:01,14.9,19.9,12.0,73.6,20.9,57.4
13,2022-01-10 13:31:01,14.9,19.9,11.9,73.2,20.8,57.1
14,2022-01-10 13:43:55,14.8,19.8,11.7,72.9,20.6,57.0
15,2022-01-10 13:43:55,14.6,19.8,11.7,72.3,20.6,57.3
16,2022-01-10 13:43:55,14.5,19.7,11.5,71.9,20.4,57.2
17,2022-01-10 13:43:55,14.2,19.7,11.5,71.6,20.4,57.5
18,2022-01-10 13:43:55,14.2,19.6,11.4,71.4,20.3,57.4
19,2022-01-10 13:43:55,14.2,19.6,11.3,71.1,20.2,57.1
20,2022-01-10 13:43:55,11.0,16.6,10.9,70.5,19.4,58.1
21,2022-01-10 13:43:55,9.0,14.5,10.7,70.3,18.4,61.3
22,2022-01-10 13:43:55,8.6,14.0,11.0,70.4,18.0,64.4
23,2022-01-10 13:43:55,8.7,13.9,11.6,70.7,18.1,66.5
24,2022-01-10 13:43:55,8.6,13.8,12.2,71.1,18.0,68.7
25,2022-01-10 13:43:55,8.7,13.9,12.3,71.5,17.9,70.1
26,2022-01-10 13:57:01,8.9,13.9,12.6,72.0,18.0,71.5
27,2022-01-10 13:57:01,9.0,14.0,13.1,72.6,18.3,72.1
28,2022-01-10 13:57:01,9.4,14.2,13.1,73.1,18.5,71.1
29,2022-01-10 13:57:01,9.6,14.4,13.3,73.6,18.7,71.0
30,2022-01-10 13:57:01,10.0,14.6,13.6,74.1,19.0,70.8
31,2022-01-10 13:57:01,10.3,14.9,13.6,74.6,19.3,70.2
32,2022-01-10 13:57:01,10.7,15.1,13.7,75.0,19.6,68.8
33,2022-01-10 13:57:01,11.0,15.5,13.5,75.3,19.9,67.3
34,2022-01-10 13:57:01,11.4,15.7,13.8,75.7,20.2,66.7
35,2022-01-10 13:57:01,11.5,15.8,14.3,76.0,20.5,67.8
36,2022-01-10 13:57:01,11.6,15.9,14.1,76.3,20.7,65.9
37,2022-01-10 13:57:01,11.7,16.0,13.8,76.5,20.9,63.9
38,2022-01-10 13:57:01,12.1,16.2,13.8,76.7,21.2,62.7
39,2022-01-10 15:10:21,12.1,16.2,13.8,76.8,21.4,61.9
40,2022-01-10 15:10:21,12.3,16.4,13.6,77.0,21.5,61.6
41,2022-01-10 15:10:21,12.3,16.4,13.7,77.0,21.6,61.4
42,2022-01-10 15:10:21,12.4,16.5,13.9,77.1,21.8,61.1
43,2022-01-10 15:10:21,12.4,16.5,14.0,77.2,21.9,61.3
44,2022-01-10 15:10:21,12.5,16.6,14.4,77.3,22.1,62.0
45,2022-01-10 15:10:21,15.6,19.6,15.2,77.7,23.2,60.8
46,2022-01-10 15:10:21,14.3,18.5,15.2,77.4,24.6,56.2
47,2022-01-10 15:10:21,14.8,19.0,15.3,77.3,25.1,55.3
48,2022-01-10 15:10:21,15.3,19.5,15.3,77.3,24.7,56.2
49,2022-01-10 15:10:21,14.8,19.0,15.2,77.1,24.6,55.8
50,2022-01-10 15:10:21,14.2,18.3,14.8,76.8,24.8,54.5
51,2022-01-10 15:10:21,15.6,19.8,15.1,76.9,24.8,55.6
52,2022-01-10 15:21:11,14.4,18.8,15.2,76.6,24.6,55.8
53,2022-01-10 15:21:11,15.8,20.2,15.5,76.6,25.0,55.8
54,2022-01-10 15:21:11,16.0,20.4,15.1,76.3,24.8,55.2
55,2022-01-10 15:21:11,16.3,20.8,15.1,76.2,24.8,54.9
56,2022-01-10 15:32:40,15.5,19.9,15.0,75.8,25.0,54.3
57,2022-01-10 15:32:40,16.3,20.8,14.9,75.8,24.9,54.3
58,2022-01-10 15:32:40,15.9,20.5,14.8,75.6,24.8,54.3
59,2022-01-10 15:32:40,15.6,20.2,15.1,75.3,24.8,55.6
60,2022-01-10 15:32:40,15.5,20.1,15.5,75.2,24.7,57.6
61,2022-01-10 15:32:40,15.3,19.9,16.1,75.1,24.7,58.8
62,2022-01-10 15:32:40,15.2,19.8,16.0,75.0,24.6,58.9
63,2022-01-10 15:21:11,14.9,19.5,15.9,75.0,24.5,58.9
64,2022-01-10 15:21:11,14.4,19.0,15.7,74.8,24.6,58.3
65,2022-01-10 15:21:11,16.0,20.6,15.8,75.0,25.0,57.5
66,2022-01-10 15:21:11,16.3,21.0,15.7,75.0,24.9,57.0
0,2022-01-11 15:18:16,16.9,21.6,15.0,74.7,23.6,59.0
1,2022-01-11 15:18:16,16.6,21.5,15.1,74.5,23.4,60.1
2,2022-01-11 15:18:16,16.5,21.4,15.0,74.3,23.3,60.0
3,2022-01-11 15:18:16,16.4,21.3,14.9,74.1,23.2,59.9
4,2022-01-11 15:18:16,16.4,21.3,14.7,73.8,23.0,59.8
5,2022-01-11 15:18:16,16.3,21.2,14.6,73.7,22.9,59.9
6,2022-01-11 15:18:16,16.1,21.2,14.6,73.4,22.9,59.8
7,2022-01-11 15:18:16,16.1,21.2,14.3,73.2,22.8,59.6
8,2022-01-11 15:18:16,16.2,21.3,14.3,73.0,22.8,59.6
9,2022-01-11 15:18:16,16.2,21.3,14.3,72.8,22.8,58.9
10,2022-01-11 15:18:16,16.0,21.3,14.2,72.6,22.7,58.9
11,2022-01-11 15:18:16,15.9,21.2,14.1,72.4,22.6,59.1
12,2022-01-11 15:18:16,16.0,21.3,14.0,72.0,22.5,59.2
13,2022-01-11 15:18:16,16.0,21.3,14.0,71.8,22.5,59.0
14,2022-01-11 15:18:16,15.8,21.3,13.9,71.5,22.4,58.9
15,2022-01-11 15:18:16,15.8,21.3,13.9,71.3,22.4,59.1
16,2022-01-11 15:18:16,15.8,21.3,13.8,71.1,22.3,59.1
17,2022-01-11 15:18:16,15.7,21.2,13.8,70.9,22.3,58.9
18,2022-01-11 13:09:53,15.7,21.2,13.7,70.7,22.2,59.1
19,2022-01-11 19:15:14,15.4,21.2,13.7,70.6,22.2,59.2
20,2022-01-11 13:09:53,11.2,16.8,13.3,69.9,21.2,61.3
21,2022-01-11 19:15:14,11.1,16.7,13.3,70.0,20.4,64.0
22,2022-01-11 13:09:53,11.1,16.7,13.3,70.3,20.2,64.7
23,2022-01-11 19:15:14,14.0,19.4,14.6,71.0,22.8,59.9
24,2022-01-11 13:09:53,14.7,20.2,15.1,71.2,23.7,58.9
25,2022-01-11 19:15:14,15.0,20.5,15.4,71.3,24.3,58.4
26,2022-01-11 13:09:53,15.3,20.8,15.8,71.5,24.7,58.2
27,2022-01-11 13:09:53,14.2,19.7,15.7,71.5,24.6,58.5
28,2022-01-11 13:09:53,14.1,19.5,16.0,71.6,24.9,57.9
29,2022-01-11 13:09:53,15.2,20.5,16.3,71.9,24.9,58.9
30,2022-01-11 13:09:53,14.5,19.7,16.3,72.0,24.7,60.0
31,2022-01-11 13:09:53,13.2,18.4,16.4,72.1,24.8,60.5
32,2022-01-11 13:09:53,13.4,18.6,16.6,72.4,25.0,60.2
33,2022-01-11 13:09:53,13.3,18.3,16.9,72.7,25.0,60.7
34,2022-01-11 13:09:53,13.3,18.3,16.8,73.1,24.9,61.1
35,2022-01-11 13:09:53,13.5,18.5,17.1,73.5,25.2,60.8
36,2022-01-11 19:15:14,13.3,18.0,16.7,73.8,25.1,60.6
37,2022-01-11 19:15:14,13.5,18.3,16.8,74.2,25.2,60.0
38,2022-01-11 19:15:14,13.8,18.6,16.8,74.5,25.2,60.3
39,2022-01-11 19:15:14,14.3,18.9,16.8,74.9,25.2,60.0
40,2022-01-11 19:15:14,14.0,18.6,16.5,75.1,24.9,60.3
41,2022-01-11 19:15:14,13.9,18.5,16.3,75.3,24.9,59.1
42,2022-01-11 19:15:14,13.2,17.7,16.0,75.3,24.9,57.8
43,2022-01-11 19:15:14,13.5,18.0,15.6,75.4,24.8,57.5
44,2022-01-11 19:15:14,13.8,18.4,15.8,75.5,25.0,57.4
45,2022-01-11 19:15:14,13.5,18.0,16.4,75.6,24.8,60.3
46,2022-01-11 13:09:53,13.8,18.2,16.8,75.7,24.9,60.8
47,2022-01-11 19:15:14,14.1,18.5,16.6,75.9,25.0,60.4
48,2022-01-11 13:09:53,15.4,19.8,16.7,76.3,25.1,60.3
49,2022-01-11 19:15:14,15.8,20.2,16.4,76.4,25.1,59.6
50,2022-01-11 13:09:53,15.5,19.9,16.3,76.5,24.7,60.6
51,2022-01-11 19:15:14,14.5,18.9,16.2,76.5,24.6,59.9
52,2022-01-11 13:09:53,16.1,20.3,16.4,76.7,25.1,59.4
53,2022-01-11 19:15:14,14.9,19.3,16.4,76.5,25.0,58.8
54,2022-01-11 16:15:01,15.0,19.4,16.1,76.6,24.7,58.8
55,2022-01-11 16:15:01,16.1,20.5,16.0,76.6,24.9,57.9
56,2022-01-11 16:15:01,16.1,20.5,15.7,76.5,24.9,57.2
57,2022-01-11 16:15:01,15.8,20.2,15.7,76.4,24.9,57.0
58,2022-01-11 16:15:01,15.8,20.2,15.8,76.3,25.0,56.7
59,2022-01-11 16:15:01,15.5,19.9,15.3,76.1,24.5,57.6
60,2022-01-11 16:15:01,15.6,20.0,15.5,76.0,24.7,57.3
61,2022-01-11 16:15:01,15.6,20.0,15.7,75.9,24.9,56.7
62,2022-01-11 16:15:01,15.7,20.1,15.7,75.8,24.9,57.2
63,2022-01-11 19:12:21,14.3,18.9,15.4,75.5,24.6,57.4
64,2022-01-11 19:12:21,14.7,19.3,15.4,75.5,24.6,56.9
65,2022-01-11 19:12:21,14.2,18.8,15.3,75.3,24.5,56.8
0,2022-01-12 11:00:31,16.8,21.5,14.9,75.2,23.5,59.5
1,2022-01-12 11:00:31,16.7,21.4,15.0,75.0,23.3,60.0
2,2022-01-12 11:22:16,16.6,21.3,14.8,74.7,23.1,60.3
3,2022-01-12 11:22:16,16.3,21.2,15.0,74.5,23.0,60.8
4,2022-01-12 11:39:03,16.2,21.1,14.9,74.3,22.9,61.1
5,2022-01-12 11:39:03,16.2,21.1,14.7,74.1,22.7,60.9
6,2022-01-12 11:57:03,16.1,21.0,14.5,73.9,22.5,61.0
7,2022-01-12 11:57:03,16.1,21.0,14.4,73.7,22.4,60.7
8,2022-01-12 12:15:19,15.9,21.0,14.3,73.5,22.3,60.8
9,2022-01-12 12:15:19,15.8,20.9,14.2,73.3,22.2,60.9
10,2022-01-12 12:35:50,15.7,20.8,14.2,73.1,22.1,60.8
11,2022-01-12 12:35:50,15.7,20.8,14.1,72.8,22.0,60.8
12,2022-01-12 12:52:33,15.5,20.8,13.6,72.4,21.8,60.5
13,2022-01-12 12:52:33,15.5,20.8,13.8,72.3,21.7,60.8
14,2022-01-12 13:08:23,15.5,20.8,13.8,72.1,21.7,60.7
15,2022-01-12 13:26:02,15.4,20.7,13.7,71.9,21.6,60.7
16,2022-01-12 13:44:37,15.4,20.7,13.7,71.7,21.6,61.1
17,2022-01-12 13:44:37,15.2,20.7,13.7,71.6,21.6,61.3
18,2022-01-12 14:02:17,15.2,20.7,13.9,71.3,21.5,61.9
19,2022-01-12 14:02:17,15.2,20.7,13.9,71.2,21.5,62.2
20,2022-01-12 13:08:23,10.6,16.1,13.8,70.6,20.4,66.3
21,2022-01-12 13:26:02,10.9,16.2,13.5,70.9,19.9,67.2
22,2022-01-12 14:20:00,11.1,16.4,13.7,71.3,19.8,68.2
23,2022-01-12 14:20:00,11.0,16.1,14.2,72.0,19.9,70.3
24,2022-01-12 14:38:14,11.2,16.3,14.2,72.5,19.9,70.6
25,2022-01-12 14:38:14,11.2,16.1,14.3,72.8,19.8,70.9
26,2022-01-12 14:57:16,11.2,16.1,14.6,73.3,19.9,71.7
27,2022-01-12 14:57:16,11.3,16.0,14.6,73.7,19.9,72.2
28,2022-01-12 15:14:33,11.3,16.0,14.7,74.2,20.0,72.0
29,2022-01-12 15:31:06,11.4,16.1,15.0,74.6,20.1,73.6
30,2022-01-12 15:14:33,11.4,15.9,15.6,75.1,20.2,75.1
